노드링크 유형,노드 WKT,노드 ID,노드 유형 코드,링크 WKT,링크 ID,링크 유형 코드,시작노드 ID,종료노드 ID,링크 길이,시군구코드,시군구명,읍면동코드,읍면동명,경도,위도
NODE,POINT(126.9264387497964 37.575770487748024),104179,0.0,,0,,,,,1141000000,서대문구,1141012000,남가좌동,126.9264387497964,37.57577048774802
NODE,POINT(126.92607983925556 37.57595121342528),104184,0.0,,0,,,,,1141000000,서대문구,1141012000,남가좌동,126.92607983925556,37.57595121342528
NODE,POINT(126.93641095389117 37.581908272920124),102049,0.0,,0,,,,,1141000000,서대문구,1141011800,홍은동,126.93641095389115,37.58190827292013
NODE,POINT(126.93590493134043 37.58180730421729),102055,0.0,,0,,,,,1141000000,서대문구,1141011800,홍은동,126.93590493134045,37.58180730421729
NODE,POINT(126.93620921006749 37.57906581735757),102097,0.0,,0,,,,,1141000000,서대문구,1141011700,연희동,126.93620921006747,37.57906581735757
NODE,POINT(126.92597484810727 37.57588236212543),104185,0.0,,0,,,,,1141000000,서대문구,1141012000,남가좌동,126.92597484810727,37.57588236212543
NODE,POINT(126.92594419316232 37.575761024434634),104186,0.0,,0,,,,,1141000000,서대문구,1141012000,남가좌동,126.92594419316232,37.57576102443464
NODE,POINT(126.9260651583022 37.57555970999766),104187,0.0,,0,,,,,1141000000,서대문구,1141012000,남가좌동,126.9260651583022,37.57555970999766
NODE,POINT(126.92621428483827 37.57595800676178),104188,0.0,,0,,,,,1141000000,서대문구,1141012000,남가좌동,126.92621428483828,37.57595800676178
NODE,POINT(126.94031556500477 37.55929727910571),123490,0.0,,0,,,,,1141000000,서대문구,1141011600,창천동,126.94031556500477,37.55929727910571
NODE,POINT(126.94047306553277 37.559835893656036),123492,0.0,,0,,,,,1141000000,서대문구,1141011400,신촌동,126.94047306553276,37.55983589365604
NODE,POINT(126.93612305180913 37.58230632053204),102052,0.0,,0,,,,,1141000000,서대문구,1141011800,홍은동,126.93612305180912,37.58230632053204
NODE,POINT(126.942743006063 37.5577926268431),111839,0.0,,0,,,,,1141000000,서대문구,1141011200,대현동,126.942743006063,37.5577926268431
NODE,POINT(126.94273795367734 37.55688178826265),111843,0.0,,0,,,,,1141000000,서대문구,1141011200,대현동,126.94273795367734,37.55688178826265
NODE,POINT(126.9429557158235 37.557815615131354),111851,0.0,,0,,,,,1141000000,서대문구,1141011200,대현동,126.9429557158235,37.55781561513136
NODE,POINT(126.94290337414198 37.558598267999166),111862,0.0,,0,,,,,1141000000,서대문구,1141011200,대현동,126.94290337414198,37.558598267999166
NODE,POINT(126.94212683433312 37.559069327596234),111865,0.0,,0,,,,,1141000000,서대문구,1141011200,대현동,126.94212683433312,37.55906932759624
NODE,POINT(126.94301966309219 37.55689107868268),111868,0.0,,0,,,,,1141000000,서대문구,1141011200,대현동,126.9430196630922,37.55689107868268
NODE,POINT(126.92744685359864 37.564942833348404),121257,0.0,,0,,,,,1141000000,서대문구,1141011700,연희동,126.92744685359864,37.5649428333484
NODE,POINT(126.93837810800002 37.55572201887164),140095,0.0,,0,,,,,1141000000,서대문구,1141011600,창천동,126.93837810800002,37.55572201887164
NODE,POINT(126.910375160053 37.58436965025995),140111,0.0,,0,,,,,1141000000,서대문구,1141011900,북가좌동,126.910375160053,37.58436965025995
NODE,POINT(126.95893921436748 37.55745151317833),141197,0.0,,0,,,,,1141000000,서대문구,1141011000,북아현동,126.95893921436748,37.55745151317833
NODE,POINT(126.92691503194082 37.5590083444408),141198,0.0,,0,,,,,1141000000,서대문구,1141011600,창천동,126.92691503194082,37.5590083444408
NODE,POINT(126.93865406589981 37.55570604172363),141202,2.0,,0,,,,,1141000000,서대문구,1141011600,창천동,126.9386540658998,37.55570604172363
NODE,POINT(126.93429593382648 37.55609350356452),141220,2.0,,0,,,,,1141000000,서대문구,1141011600,창천동,126.93429593382648,37.55609350356452
NODE,POINT(126.93615389411374 37.55553903596073),141226,0.0,,0,,,,,1141000000,서대문구,1141011600,창천동,126.93615389411374,37.55553903596073
NODE,POINT(126.92534526388678 37.5766119786639),127292,0.0,,0,,,,,1141000000,서대문구,1141012000,남가좌동,126.92534526388678,37.5766119786639
NODE,POINT(126.9229003407033 37.577406813909334),127293,0.0,,0,,,,,1141000000,서대문구,1141012000,남가좌동,126.9229003407033,37.57740681390933
